sentence	sentence_id	locale	reason
Brandis Raley-Ross	2b620ad6518ad6b7c56a218a833efdad561f189f2a849f9b5497f6929a3db1aa	it	different-language
Christopher Ortiz	2b9bc3754d6ae59f5f8467402a8c165a952cbbdd4e93fcfd0fc812ce31552eb0	it	different-language
Andy Bothwell	2bac12996306bda2e2f7278ec15cb6c16134aae3285fac0798d73d279256e9a5	it	different-language
Non a caso, l'art.	2ba7fb495831a54fc07d115418466120a030d7fb2f8bea153a1d5cae12c86ef8	it	contiene abbreviazioni
San Martín de Mendoza resta in Primera B Nacional.	2b95f6dc13140e9c67e60929b5c1968b757e41a05cd59b135e03b535a9a23ae8	it	different-language
C. К середине первого тысячелетия до н. э. данный процесс относит и А. Лампрехт.	267934658dc93cffb6788cf89751d44dbf63781c2f997fa42f36935c29a3b641	it	different-language
On the Black Hill	2b8fd36fa9a34603592f67c578e7ab87aa05802ac598e6c1fee2fbba50503b7d	it	different-language
Tra questi R°A, Jester, Giusy Dej, Ester, Deca, Apple Band.	29f1d85918cbe3120372506983130d8c53ce11dcd76fd934ca0e8f952a422ddb	it	difficult-pronunciation
Garrison, intanto, viene spinto da Mr.	2b7edfa7bc9ecf8d27e1bef674f567c73aa78bc11005138afc25a46d77a23817	it	abbreviazione
Viene ritrovano vuoto qualche ora dopo, in una via vicina.	2b2ee83e1776c5e4fff6c626cc791fdeac67d2fd5f2171f8d8d1dfe45dc79387	it	grammar-or-spelling
Pelléas et Mélisande	2a0a8faf6bba4d46d7e9224cb0fbfbe3d76ad9c9ad8cd2be39985105cc4b769d	it	different-language
Wo du nicht bist, kann ich nicht sein.	2b992fe63a811a8b961d84041444f8d023984c4143c293a5abaf007cb747e770	it	different-language
Caught in the Draft	2ac343eef859ca92a4a283d6579192781fc45188dc1d79742307eb299b3323e3	it	different-language
La serie chiude dono soli tre numeri due mesi dopo.	2b3bd6146491a302cab81309d45f19dd9a10875e0d0bc168f0405c0b761ac8eb	it	grammar-or-spelling
Ralph Waite	2ae890efaa28d80a5ed26e52b6c72cc66ebb171b60e1dfb6a80c884a0b64071c	it	different-language
Die Old.	2b232587dc5b31f342a2b622dd1b7015d8c22c331963c12060084b39383a71bc	it	different-language
Eugène Hanssen	2b7543e3837e159d97983aac04e8cb35826c81309cd1d2fcae5f1f4c5c8a856c	it	different-language
Jamie Gill da Yahoo!	2b94d872d10f865b05bcd6277a5ff1650b3b026628cf613ae6907f98698a55b8	it	different-language
Bjarne Andersson	2b5252643d53e7f11a895d9a65cbd4f271ada06f610f77c81fa80ebbe3e19118	it	different-language
Finn Pedersen	2b581c9a2f705862774f7ea5f14b7e845cf31c9bff43dd90c4533f2402530a03	it	different-language
On the Black Hill	2b8fd36fa9a34603592f67c578e7ab87aa05802ac598e6c1fee2fbba50503b7d	it	different-language
Osman Huerta	2bae0591a955beaf2ea1ad3a18c01b5722ec9adc380ef0e1335d9213962fbcd9	it	different-language
L'album fu prima reso disponibile du Soundcloud e su iTunes.	2b627e27e4da8c9c522fb57b7581d50d2d6fe139f2fa9253cc13ac3a7dfec488	it	grammar-or-spelling
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Originariamente i titoli del film presentati erano "Avete sentito?	2b994f64bf94342cdee0b5330edf040124bc9c18ac4951e4b2b7de6d6d674ea4	it	grammar-or-spelling
The Mexican	2bc0913665f8b47d1f9bf7389c5de52658a9cbd67495244eb0c7f2d9f7b1f511	it	different-language
Vipiteno Broncos.	2b7c72fa1829bdb424834933c28912343666cef12a1cde286b77e4301a016825	it	different-language
Vipiteno Broncos.	2b7c72fa1829bdb424834933c28912343666cef12a1cde286b77e4301a016825	it	difficult-pronunciation
The Chase!	2ac2ece9ac9effa6039f17460294e40511a14de15a6636c16316c3ffbd6f5623	it	different-language
Raymond Bonney	2bb23946693b87a8cea5e88055eeece9d680910aaa42526cda0711786dfb8145	it	different-language
Raymond Bonney	2bb23946693b87a8cea5e88055eeece9d680910aaa42526cda0711786dfb8145	it	difficult-pronunciation
Gentile Dott.	2bc7bb820944abeb6aff2afe3b8c410928c121e5aac53d21e90266ce87621666	it	abbreviazione
Nessuna altra orchestra è autorizzato ad usare il suo nome.	2bae22096ab880fef6864dd655789c7ed7e9e3ff5d86937fb000011ffec4daa5	it	grammar-or-spelling
Non a caso, l'art.	2ba7fb495831a54fc07d115418466120a030d7fb2f8bea153a1d5cae12c86ef8	it	abbreviazione
La loro testa forma un lungo, cuneo affusolata con un lungo profilo rettilineo.	2bbc1f434a2361150aba16db84f773e1f44373f74a7091cb05fb29351356ec62	it	grammar-or-spelling
Il colore di fiori è vario: bianco, crema o giallo, rosato-lilla o verdastro.	2bb3bf319347689a3f6b746797e3a6eb344b1fb30ec7fadc79e6e464f2a11b36	it	grammar-or-spelling
Lì, re Giorgio V lo decorò con la Gran Croce dell'Ordine Reale Vittoriano.	2ba2e4ede3d5c3f7b818c5844c46aa4fa114f1a45f2f5222f4b7568f853113a7	it	numero romano
Come tentativo di fronteggiare questi cambiamenti, Silicon Graphics Inc.	2b6cc960e9863cadb471d6d864c2518a62efd4d5b7fce66088bc8ac9aa04e40f	it	abbreviazione
L'Italia fornì, come aiuto di guerra alla Finlandia, i Mod.	2b837ef9341dc061273c45e40031e1566513f18ee3311ad973a1a1b1b4a0dd90	it	abbreviazione
Records Inc.	2bbdadb700e23162663ece317bb01caace0142249e64418c0579a989fbb3cfbb	it	abbreviazione
Lo svolgimento della gare e il punteggio sono simili allo speedway.	2ba62db3ae1bf2aedc503b3ef614d4b6b7276a8fc391628e519a5de92b4eb161	it	grammar-or-spelling
Randall Leal	2baabc5a25becfefbc59058b5687c480de6cfd783fe89643ab47aedf75bcb7b4	it	different-language
St. Leo	2af8b8c463677adb93934c04f2b11591fe8a7fe9de64d28b67a644a839e0bc47	it	abbreviazione
Saʿd b.	2be5ba338dbfcb9db52e997f508df89c671c4f2a93d5bc67d8a72ea8ec67e9f6	it	difficult-pronunciation
T. a. d. M.”, acronimo di “Mr.	2bbfc7135559646f4a8d02cf96bd58d16a3c4742c3685eb04dc30a0612e77677	it	difficult-pronunciation
T. a. d. M.”, acronimo di “Mr.	2bbfc7135559646f4a8d02cf96bd58d16a3c4742c3685eb04dc30a0612e77677	it	abbreviazione
L'edizione seguente invece giocò da titolare fu incluso nell'All-Star team della competizione.	2be2b61682a7e6fd1e6ac4b55d8d863b443d18c403d425ceabea1a071944de3f	it	grammar-or-spelling
La LinTo-Aermacchi Record si trova esposta al "Museo Nazionale del Motociclo" di Rimini.	2b84a692c79c5522f2c30bda81fcbc3db19abcf738703735450b0a5249ef229d	it	difficult-pronunciation
È stato accreditato anche con il nome Paul W. Carr.	2be39fc859005cc882fd8327304e459b1ce641f6b1d82cc64762583b613cbc8e	it	abbreviazione
Breathe In	2bbb2208740bd95d5de651744013a967591d8e608d593de67b4918821b85fbe1	it	different-language
The Lost Express	2bb62ccce114419c58a2c5a7d040de1f14f91b8f07a1d8a19dfa9cab379cdeb0	it	different-language
The Time Traveler's Wife	2b9826f02c9b25eac48902b2d55176633f9037de23bc45b24c61fba9e5a54cdc	it	different-language
Lo svolgimento della gare e il punteggio sono simili allo speedway.	2ba62db3ae1bf2aedc503b3ef614d4b6b7276a8fc391628e519a5de92b4eb161	it	grammar-or-spelling
T. a. d. M.”, acronimo di “Mr.	2bbfc7135559646f4a8d02cf96bd58d16a3c4742c3685eb04dc30a0612e77677	it	contiene abbreviazioni
La code è di color verde scuro lucido con la punta bianca.	2be7f05df2dc889fd597be2148d856b6c9a422429fc74e94c955dfceba6e9538	it	grammar-or-spelling
La serie chiude dono soli tre numeri due mesi dopo.	2b3bd6146491a302cab81309d45f19dd9a10875e0d0bc168f0405c0b761ac8eb	it	grammar-or-spelling
Lo svolgimento della gare e il punteggio sono simili allo speedway.	2ba62db3ae1bf2aedc503b3ef614d4b6b7276a8fc391628e519a5de92b4eb161	it	grammar-or-spelling
Il ha ricevuto un bye per il turno successivo.	2be06137c4b553e4a439d067825f81af48b07152a8fe5114c8d8a6b7876bd8f7	it	grammar-or-spelling
Jim Springer	2bdf76eece07605252b3f83b21c32985f911b064144c81efc760fd57324134a4	it	different-language
Clean Freak!	2b7581f3f320ab22341a635f468a92f8be71e038b5dc7bf533faae43cfcda95a	it	different-language
Wo du nicht bist, kann ich nicht sein.	2b992fe63a811a8b961d84041444f8d023984c4143c293a5abaf007cb747e770	it	different-language
In the Heat of the Night	2a99b0ea669fb985af502f6149354f5dcc209e607da9979b027198aec3d6aed6	it	different-language
A Sporting Chance	2baa5c943c355429c1755e1011af1ecfb93165a63bfdb8dd6a2c42c110aee93e	it	different-language
La pesca può essere praticata solo se sia ha la licenza "Fishing Tour Ciprinidi".	2bce267d04b11f0ed7d07905d66848a39990052843a9d9d98d6e737e2f7a9d76	it	grammar-or-spelling
František Janda-Suk	2a5085f26ecf63ecf2bc877fb40274805837975a9ca9f1082821f123dd399203	it	different-language
Inizia l'attività calcistica nell', squadra nella quale non viene mai impiegato.	2bc434c78c2c7ffa58436f0d5e8b81e4991f60aaf51ff78b3e121f592c8aa0e6	it	grammar-or-spelling
Book of Love	2bd4c66a99e35fec6e143641fb3ad3c2a4e172f58801df9fb62dc429515a85f2	it	different-language
La pesca può essere praticata solo se sia ha la licenza "Fishing Tour Ciprinidi".	2bce267d04b11f0ed7d07905d66848a39990052843a9d9d98d6e737e2f7a9d76	it	ambiguo
The Sergeant	2b3fc5413b3bfb0089f2251f67d32bfa892ee5392db7b4745b5f1006e2391f4e	it	different-language
Crazy to Marry	2ab0a0d8c444137aa56c4fb9dde9519c5c897417787e64b0130b7920a56c8d76	it	different-language
James Dodson	2b3389d8ad13b221103653153979fa5e52c2291a6929625b8c7c1b6ab6c1a34a	it	different-language
Wo du nicht bist, kann ich nicht sein.	2b992fe63a811a8b961d84041444f8d023984c4143c293a5abaf007cb747e770	it	different-language
Dillard Crocker	2aec71d32fe960edf52e66879d5fb86d6be2d3d822637537c8ce61036e495832	it	different-language
Franz Horn	2c0b11874247487d8b32b5a7286be50be6be463d3b675dca75e7391a14a1c936	it	different-language
Ryan Miller	2bff4cc882340515cec80b3d4d6411c9472c9c07bdb1ee158b95fbaea7403953	it	different-language
Morgan City	2c0a7d7530abf84bae8821eaa4afd4c87a56a16e9e5a14bcd4f1fa326b26a8d5	it	different-language
Kenneth Cameron	2bea73fb1100045a91f796fe2cb83e9b5bcf3d54cccb0b02c63b98f76c6071ba	it	different-language
Shaun Cummings	2bb012924c98afd12086d1d09aa0c7034ec1da86d697b423439d8a0187787886	it	different-language
Aaron Lennox	2bf671f6d9b80d5705100adf4dab85b4b043d74b84095afb921a0ce332e84639	it	different-language
Ecco che anche il v.	2bc053c7d9dd4f223f1ffa8f3adb5c9b16691b45f19f0a12be17e98d6f66204c	it	contiene abbreviazioni
Camille Schumacher	2bfc16480ccb22a9413971b012aebcd1d50fb9df8b64e81be8c6fe1378ea025f	it	different-language
Murder party	2c0e51d81ca9256c5c81e66636b38b66bd6b0139e0a977f737cba1669707bc6e	it	different-language
Records Inc.	2bbdadb700e23162663ece317bb01caace0142249e64418c0579a989fbb3cfbb	it	different-language
Records Inc.	2bbdadb700e23162663ece317bb01caace0142249e64418c0579a989fbb3cfbb	it	contiene abbreviazioni
In seguito è inclusa in "Vol.	2bd395f91ebe02b7e36b1f184847f2f96467b4420e011d40838f0fd0adfdcbb9	it	contiene abbreviazioni
Howard Eisley	2bf1d311144ed410b2b34541e9f4d60a7e8e684691c31c30999c3a606d18b371	it	different-language
Corey Walden	2bd66527bbfa21219b644ff95b4801eeeac9c1ce7d37784b77deb21467b26250	it	different-language
John Ellis	2bf61be4e583a998e0ae3358d1886f1638972c792ebbcb2e59b8036c013f4e2a	it	different-language
The Mexican	2bc0913665f8b47d1f9bf7389c5de52658a9cbd67495244eb0c7f2d9f7b1f511	it	different-language
Ryan Miller	2bff4cc882340515cec80b3d4d6411c9472c9c07bdb1ee158b95fbaea7403953	it	different-language
George Bailey	2c0e53e3a892f7c1c78b1aa934871c2fc5b43b798466e444f9a415ad69789663	it	different-language
In "Green Lantern Corps" vol.	2b6434ce510cb9246d9fee6b2216943f052138d1f5e6efc921d55f9bebe5df5d	it	contiene abbreviazioni
László Sternberg	2ba7aecbca2721a20186d0beb595b680af35af5938c07555e60e791a99de0e1b	it	different-language
Earl Evans	2c0d467e50b042096767a6577289ccb03dd12f7477179cb3deabc8ccc713fc77	it	different-language
Zach Graham	2bf02a0ede5e22d98b6328f46b291f4dbba3bea1d701c4d37e9b2afa858ca318	it	different-language
Gentile Dott.	2bc7bb820944abeb6aff2afe3b8c410928c121e5aac53d21e90266ce87621666	it	contiene abbreviazioni
Edgar Reinhardt	2c04348e23aaa5b39874b9e2972197b69361afd1030b6a96334cf28fb10e4ade	it	different-language
La maggior parte della documentazione conservata non è anteriore alla seconda metà del sec.	2bf33082cbe0eaa9a782b96524d5851628be20ed5d43d3dd3d68a72730f1f1d3	it	contiene abbreviazioni
Book of Love	2bd4c66a99e35fec6e143641fb3ad3c2a4e172f58801df9fb62dc429515a85f2	it	different-language
Franz Horn	2c0b11874247487d8b32b5a7286be50be6be463d3b675dca75e7391a14a1c936	it	different-language
Successivamente, con l'art.	2c0734e662c29c3b9adcaa4ad4b0454a52663d6fc3d03b9aeaab96d68f36bc50	it	contiene abbreviazioni
Morgan City	2c0a7d7530abf84bae8821eaa4afd4c87a56a16e9e5a14bcd4f1fa326b26a8d5	it	different-language
Tra gli "opening acts" in Nord America, si esibirono Glenn Frey e Mr. Mister.	2bc954db1c2918bed471c844dfd7a8d143718e6ae6ad68010109979954811b87	it	abbreviazione
Scott Joplin ha una stella sulla "St. Louis Walk of Fame".	2b9cece508e4ed888f4eb4b82d1775c644587aa1a734060a307e5b24b71aa0b3	it	abbreviazione
Inoltre, per irrobustire dell'S-box contro gli attacchi algebrici è stata aggiunta la trasformazione affine.	2be32417715a725d9ab4fea81944533ceda9a099a8912312b5dad25d122a051d	it	abbreviazione
La città capitale era Olsztyn.	2bc29f241b3314f577ce5b5dc12fa7accfee52c2c5c45761f1b2e0eb1efbda3c	it	difficult-pronunciation
Si ritirò e Pío Pico divenne in nuovo governatore.	2beceba9434b948784bcd2b350f09700c3c5781cf4d14d97030a4d5608898938	it	grammar-or-spelling
Il suo capoluogo è Témiscouata-sur-le-Lac.	2c06201662273ec77010bc9aa9a0a84cbf7895119c1e37b25489f24e1f70714b	it	different-language
ʿAbd al-Muṭṭalib, suo amico e anch'egli ricco mercante meccano.	2c0b0c53d89dd7828852eafaf3a4660cd6c5c74286cea1eacbcdb374c7efad60	it	difficult-pronunciation
A seguito dell'Unione di Lublino Čerkasy divenne parte della Confederazione polacco-lituana.	2bed3ec83df6b71b2fc0bfcc891a1beab4c29a4785ad5c3c73dd8612ceab81a1	it	ambiguo
Aaron Lennox	2bf671f6d9b80d5705100adf4dab85b4b043d74b84095afb921a0ce332e84639	it	grammar-or-spelling
La code è di color verde scuro lucido con la punta bianca.	2be7f05df2dc889fd597be2148d856b6c9a422429fc74e94c955dfceba6e9538	it	grammar-or-spelling
Tutte le gare sono state disputate al Millerntor-Stadion di St. Pauli.	2bc5fe1b613c7538289b3305b4038594e395611b20d0c67df4f8184b77d92922	it	abbreviazione
Vi erano inoltre anche ragioni di opportunità, ad es.	2c18a9dd395db83997752a1090acd7cabbd416fb69ff287cf015ae3a81447e27	it	abbreviazione
Quando diventava Collaterale di guerra era allargato a numerosi nobili di spada.	2c079bf0adaecf44250222391a7d4391f192d6eb70f9ad0f759ed13f19855624	it	grammar-or-spelling
Allo stesso modo, "ß" può essere sostituita dalla doppia "s".	2bdceee839c548ae9f2297c6f7aee82aed58123e45843efdd622d9db0f618aa4	it	difficult-pronunciation
Wo du nicht bist, kann ich nicht sein.	2b992fe63a811a8b961d84041444f8d023984c4143c293a5abaf007cb747e770	it	different-language
László Sternberg	2ba7aecbca2721a20186d0beb595b680af35af5938c07555e60e791a99de0e1b	it	difficult-pronunciation
Brain it On!	2c21804f81267bda8cf51909a246987d36c708f8f9073c0916348bddd0ba0f7d	it	different-language
The Desert Trail	2c1e785bf8d9f8aebb5956ff9837ed44b8f1f74b14587b2c7360d466a2b73fa6	it	different-language
Le loro pubblicazioni sono uscite per le etichette discografica Polydor e Fascination.	2c1d73f7b22fe0c40d804f2ac6695f5f9dcaec59041e0e7c21f113a1a600ba78	it	grammar-or-spelling
World Tag Team Championship	2c1b19af4719bae1c8267c90695a8236bcbffae9a47e87d2a1c63f79deefeaf8	it	different-language
È stato accreditato anche con il nome Paul W. Carr.	2be39fc859005cc882fd8327304e459b1ce641f6b1d82cc64762583b613cbc8e	it	contiene abbreviazioni
Clarence Walker	2c1db84e52dc64e0135f06d160f4546f7b21630b93ea7702f0a2efa8fe5d3cdf	it	different-language
Dream On	2c1fdae16c0713576da6da76185044e25af0f3250b781d6809ece1b5d34c23ff	it	different-language
Emma Booth	2c1bd09f73faa5d3a0ea451b9f6b336f3ccc27ac683cf22cb8f863eec2a9e6ef	it	different-language
Al centro dello stemma è raffigurato una ninfea fra due spighe di riso.	2c23f7be846078d2cad18872d05455081d683e4ef81409c87e8545e6d534af8b	it	grammar-or-spelling
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
Ирония судьбы, или С лёгким паром!	25c42cc4de1a13c7d3fbd9d6cc29102091304a139e35b4d7a676fa338995b029	it	different-language
Gebirgs Division" che guidò in Polonia, venendo promosso "Generalleutnant".	2b39447fdfb815134af526a1c5e26d21bbd78ba3aeb5e4a375a08f8ea7d4374c	it	different-language
This Is the Remix	2c313c3f0be753e9fbcc2458d1d3043bde636de3dbde662e442efd581d026806	it	different-language
Will Wade	2c309bf2bc737e22ec5f4c50a3593c875e33406d5a283d3983efd9bd0f4e1085	it	different-language
What Happened, Miss Simone?	2c2bd7bbc83af1699e97d969cb6a00cd419275541b060de8b583669318bf1126	it	different-language
Selected articles	2c1694ad1a254021db13388571f115358e799f12dce1919d03b83c686c485566	it	different-language
Tutte le gare sono state disputate al Millerntor-Stadion di St. Pauli.	2bc5fe1b613c7538289b3305b4038594e395611b20d0c67df4f8184b77d92922	it	contiene abbreviazioni
The Missing Heir	2c289f62f18166ad7a56a1d8720e723a45b4763a30bdd8b432caa862dbb264e4	it	grammar-or-spelling
Il nipote dott.	2c2a84891c5c4c8e0a599fd3766885595b733e3557dfcd271e29ee732c6d7110	it	contiene abbreviazioni
B. Page.	2c30fee3994467eeda252a19c284472f22365a58ce240ec78539c74e10663c6e	it	different-language
B. Page.	2c30fee3994467eeda252a19c284472f22365a58ce240ec78539c74e10663c6e	it	contiene abbreviazioni
Carnival of Souls	2c0467ab6f0dfa3feb1a6e93297c0ca5f11ed244573e04e25899ad4cc057c0bc	it	different-language
Dopo il ritiro è divenuto allenatore si short track.	2c1c7fb086b65164fea7684e8b2893acdfc79c1ddc826d81784e2592efa70837	it	grammar-or-spelling
Mo Howard	2c2e74965f6b946a667ebde6abbb0a7c8c1928618a05cf326addf25cba602ce2	it	different-language
La serie chiude dono soli tre numeri due mesi dopo.	2b3bd6146491a302cab81309d45f19dd9a10875e0d0bc168f0405c0b761ac8eb	it	grammar-or-spelling
Neilson Powless	2c36c1e2dfcf971fcc0e381911b1d9e393b784db6fac1a403d3d07797945a81f	it	different-language
Dale Mitchell	2c35b78dee21bbf89c60ec4972d2d6d1cb927492a06b76619df9b7f6983172a7	it	different-language
Carnival of Souls	2c0467ab6f0dfa3feb1a6e93297c0ca5f11ed244573e04e25899ad4cc057c0bc	it	different-language
Happy End	2c348eea864f39ffc16d9745c703eb23ed101471f448c1368614a8b349ffd324	it	different-language
Cavenago si trova a nella bassa Brianza orientale.	2c303ba0424081c7a26989ebb058653b48a2830ab53cd47da590b5f610fc60ad	it	different-language
D., sempre in economia, presso la Carnegie Mellon University.	2c30632254c18ed6a2573a9171cc9107fbb0c782a032d9982d429be0be0743c1	it	contiene abbreviazioni
Kathleen Edwards	2c3f7b760563503dbb594488d44a522305b7f4fdb1172f8dc17c0de4465046ef	it	different-language
Nel circuito di fig.	2c3c54c3cdebf17da6513d471834c94e613cd943bace566721773283544dd313	it	contiene abbreviazioni
Quando il gruppo ritorna a Dublino, i due ragazzi dono già insieme.	2c3378430f72581804102e1975dd27f1e5a4648d633b952058f534a6ed01fd44	it	grammar-or-spelling
Earl Williams	2c3fec5e5c24737907911e4d6dfa8f2812ecf499de85ffa8be47398ff6bdef27	it	different-language
Juan Alberto Cruz	2c2f18de68f27941af307dd6a4808152e7414f044e1a0c29044c3ab7abbc2c28	it	different-language
I parr.	2c39fac77560acf65d570c1389e145123f366bc6f5af5be4daa533242bed8b3a	it	contiene abbreviazioni
Paul Armstrong	2c33e938ba11e1284441250bb778dd5396fb6db8b1194c66d3cf27585553c75c	it	different-language
Il ha vinto il torneo per la settima volta nella sua storia.	2c448d871f794f16df1320bd0fe765dec55d6661e4cb810b19d53d8c08bf68d1	it	grammar-or-spelling
A causa delle morfologia, i trasporti sono molto difficoltosi.	2c300abbfcad3c6142f8ff3145073983c3825acee05ed4e8b08c88a2b992d428	it	grammar-or-spelling
Abdul Osman	2c48d9c5bac453349653505cfba51f6f5f836818d325fb83a0d86703dba2f874	it	different-language
René Wagner	2c39f6fc73973253858d0ae4c34e6aff05746bdfb2e8eae28e905b11c23b8a42	it	different-language
Russell Simon	2c446b0a423ec79ca19a98ef68eef1cc6fc2a494319290c233c2be8c672fd909	it	different-language
Dominique Tonnerre	2c46608c8aa1b3d161c759bf1d21a7c7c53380dda597c8c25ce688a3beba0183	it	different-language
Alien Nation	2c3da87cb580c47843b87791dc4687134efda9d3b7583574b4a75d0e73f551da	it	different-language
Unexpected Places	2c4adadc3917bf2d469098fc9d23424f551895a4676519d744bc2781b654c359	it	different-language
Priest fissò così il suo ritorno alle gare nel Mr.	2a5e3f15f1aefbd912bf1fbe0cc11c5f2b652916cfa33f02b7c3fae27fe59f12	it	abbreviazione 
Il genere contiene un singola specie, ossia "S. robusta".	2ab1d2ed9517c5df56d99ab62454e691f05bf176d36f459805cca757b1f91560	it	grammar-or-spelling
Brain it On!	2c21804f81267bda8cf51909a246987d36c708f8f9073c0916348bddd0ba0f7d	it	different-language
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
The Desert Trail	2c1e785bf8d9f8aebb5956ff9837ed44b8f1f74b14587b2c7360d466a2b73fa6	it	different-language
A causa delle morfologia, i trasporti sono molto difficoltosi.	2c300abbfcad3c6142f8ff3145073983c3825acee05ed4e8b08c88a2b992d428	it	grammar-or-spelling
I materiale di cui è caratterizzata sono il granito e lo scisto locali.	2c27e6391c65520054690758de81bfdb422c4dea79c484214733ce4199e6e177	it	grammar-or-spelling
Quando il gruppo ritorna a Dublino, i due ragazzi dono già insieme.	2c3378430f72581804102e1975dd27f1e5a4648d633b952058f534a6ed01fd44	it	grammar-or-spelling
Cavenago si trova a nella bassa Brianza orientale.	2c303ba0424081c7a26989ebb058653b48a2830ab53cd47da590b5f610fc60ad	it	grammar-or-spelling
Quando il gruppo ritorna a Dublino, i due ragazzi dono già insieme.	2c3378430f72581804102e1975dd27f1e5a4648d633b952058f534a6ed01fd44	it	grammar-or-spelling
L'edizione seguente invece giocò da titolare fu incluso nell'All-Star team della competizione.	2be2b61682a7e6fd1e6ac4b55d8d863b443d18c403d425ceabea1a071944de3f	it	grammar-or-spelling
In carriera non ha preso parte a né a rassegne olimpiche né iridate.	2c4f6df048d9430a69b9edccc025b1c1a7b5becca414801f223f1a97bf71f9fd	it	grammar-or-spelling
I confini del territorio senese nel periodo dei Nove non era ben definito.	2c580de4c5bc3f0187e84be08ee9d0ef9a852a259125556e82bf732b19cc6a51	it	grammar-or-spelling
L'album fu prima reso disponibile du Soundcloud e su iTunes.	2b627e27e4da8c9c522fb57b7581d50d2d6fe139f2fa9253cc13ac3a7dfec488	it	grammar-or-spelling
A causa delle morfologia, i trasporti sono molto difficoltosi.	2c300abbfcad3c6142f8ff3145073983c3825acee05ed4e8b08c88a2b992d428	it	grammar-or-spelling
I suoi discendenti sono l'attuale duca de Noailles, che ha tre figli.	2c33642c8d56af9f5c564ec4ad5f80c2f0c847860c945b84f00899bec5b4ca44	it	difficult-pronunciation
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
I trattato di Ried conteneva undici articoli normali ed altrettanti segreti.	2c53df4d9424c6b100f4bfa0301d5cf190c3fd840a1306bc940c6fa1c7bf1b52	it	grammar-or-spelling
La scuola si dedica, in mondo mirato, a bambini con dislessia.	2c42ac96fa54c71499b371f69e4c7aba602c75da9a768bbe1bcd5b9b756258c7	it	grammar-or-spelling
Die Old.	2b232587dc5b31f342a2b622dd1b7015d8c22c331963c12060084b39383a71bc	it	different-language
La principale società sportiva cittadina è l'.	2c7855ce4c1f5b657386abe0e754e82d0848911c925b19e9a1dc59ee044e8a2a	it	grammar-or-spelling
Aristarco fu anche famoso per il metodo di misura della distanza tra la Terra-Sole.	2c61f64c85cd7e975ba6c64766be5c261a0c87aab6526e15a89337454872aaf0	it	grammar-or-spelling
Le sue tesi sono unanimemente respinte dalla comunità degli storici.	2c2cd74707ad29cbe795b538c96a67aae06e3d44aab7006de0cf7c39452bb355	it	grammar-or-spelling
In carriera non ha preso parte a né a rassegne olimpiche né iridate.	2c4f6df048d9430a69b9edccc025b1c1a7b5becca414801f223f1a97bf71f9fd	it	grammar-or-spelling
The Man from Snowy River	2c58c0a822ca5440eca3b2eb09eb6d2acb1d8cd6bb93b2990f52053bb6200488	it	different-language
What Happened, Miss Simone?	2c2bd7bbc83af1699e97d969cb6a00cd419275541b060de8b583669318bf1126	it	different-language
Dream On	2c1fdae16c0713576da6da76185044e25af0f3250b781d6809ece1b5d34c23ff	it	different-language
In carriera non ha preso parte a né a rassegne olimpiche né iridate.	2c4f6df048d9430a69b9edccc025b1c1a7b5becca414801f223f1a97bf71f9fd	it	grammar-or-spelling
La principale società sportiva cittadina è l'.	2c7855ce4c1f5b657386abe0e754e82d0848911c925b19e9a1dc59ee044e8a2a	it	grammar-or-spelling
Veniva poi immesso in un caldaia per un processo di purificazione per ebollizione.	2c902847602569401042bc36f450c926ac1731765c30337ed5858da7a55e8951	it	grammar-or-spelling
La scuola si dedica, in mondo mirato, a bambini con dislessia.	2c42ac96fa54c71499b371f69e4c7aba602c75da9a768bbe1bcd5b9b756258c7	it	grammar-or-spelling
Tom Lawrence	2c550f3575752dc99675f7ff292e85c39cd9e4e5f8fd1f2eb1191a4141fba479	it	grammar-or-spelling
Chelsea Aubry	2c794afd14e3487f3f1d6f81f412d24d22cb097ccae2d74a92dad601e714c664	it	offensive-language
L'etichetta era collegata alla Combat, Ruthless, In-Effect e alla Sony Records.	2c416e9e0ae88c721ed87a4596748fc134f6ccc0d318442f28bf1198672fc0e7	it	difficult-pronounce
The Sun Goes Down	2c96a44a19155a9e3c4035c2960ed8f0e5c8d57e7d88d96060ac33a4af04c96f	it	different-language
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
